response_id,question,university,true_label,predicted_label
R_62chwJC8vepv1zh,Q4_ALL,MSU: Michigan State University,0,0
R_5RTSizdGBYZWQcp,Q4_ALL,MSU: Michigan State University,1,0
R_3UYEYB6sqll4VR2,Q4_ALL,MSU: Michigan State University,2,0
R_13rb0UZBCfl43Kh,Q4_ALL,MSU: Michigan State University,1,0
R_1zKqpppmgCydqSt,Q4_ALL,MSU: Michigan State University,1,0
R_62zXrbwGDlx3LHH,Q4_ALL,MSU: Michigan State University,0,0
R_1B8ceQOOUD5mVgd,Q4_ALL,MSU: Michigan State University,0,0
R_2wN6mowzZG4heJn,Q1_MSU,MSU: Michigan State University,2,1
R_xls9F5vX3dG0pEJ,Q1_MSU,MSU: Michigan State University,0,1
R_3Mum1K2hLpp2e7J,Q1_MSU,MSU: Michigan State University,1,1
R_RlUhJOU5dCcKB6F,Q1_MSU,MSU: Michigan State University,0,1
R_XNwFaAxEleMgLnP,Q1_MSU,MSU: Michigan State University,0,1
R_zfgLVGV9qAZVxuN,Q1_MSU,MSU: Michigan State University,0,0
R_41nImkUsbSaIhFf,Q1_MSU,Other university:,2,1
R_1IAbzCFeKjaKmES,Q1_MSU,MSU: Michigan State University,2,1
R_2VgqT15MGr6ZceV,Q1_MSU,MSU: Michigan State University,1,1
R_2WDxuJnEcHAIxa5,Q1_MSU,MSU: Michigan State University,2,1
R_AukmwHV3LOgMxPz,Q1_MSU,MSU: Michigan State University,1,1
R_1IFYaAfaO7HgXGy,Q1_MSU,MSU: Michigan State University,1,1
R_WAp3qSnJEwIL3jj,Q1_MSU,MSU: Michigan State University,2,1
R_2qwmmIi2QJ6ac27,Q1_MSU,MSU: Michigan State University,1,1
R_2w1C8HmOZyWVmcQ,Q1_MSU,MSU: Michigan State University,1,0
R_2wN7ydqJSmDpQSS,Q1_MSU,MSU: Michigan State University,1,0
R_1LTOBB7obycj85s,Q1_MSU,MSU: Michigan State University,2,0
R_vrwjqc6R1HKp9N7,Q1_MSU,MSU: Michigan State University,0,1
R_29ntWn1t9BetUOD,Q1_MSU,MSU: Michigan State University,1,1
R_yPguPTBgoCxEZ69,Q1_MSU,MSU: Michigan State University,1,1
R_1OrAyF09BsDFao5,Q1_MSU,MSU: Michigan State University,1,1
R_2Y4j6zrjBV5Pez0,Q1_MSU,MSU: Michigan State University,0,0
R_8vRtoHJGHG7Qy6R,Q1_MSU,MSU: Michigan State University,1,1
R_1g55hJQ6RlzLfxt,Q1_MSU,MSU: Michigan State University,2,0
R_3GwtZEiAA2FptKb,Q1_MSU,MSU: Michigan State University,1,1
R_11iT3oGRuKcnZLp,Q1_MSU,MSU: Michigan State University,0,1
R_2qaZMSiGytKJWGq,Q1_MSU,MSU: Michigan State University,2,0
R_31t42Bf2Flx3OAz,Q1_MSU,MSU: Michigan State University,1,1
R_50IJypRtNJY466R,Q1_MSU,MSU: Michigan State University,1,0
R_2zZK3R2EAYDzwcB,Q1_MSU,MSU: Michigan State University,0,1
R_1IlL9WQKWjJqyRN,Q1_MSU,MSU: Michigan State University,2,1
R_PY8b9raZgMaXKz7,Q1_MSU,MSU: Michigan State University,1,1
R_29PTWUsHTK9CHkt,Q1_MSU,MSU: Michigan State University,0,1
R_2zeeK1Zqd6vIz3M,Q1_MSU,MSU: Michigan State University,2,0
R_2whuDGp7upB0mvN,Q1_MSU,MSU: Michigan State University,1,1
R_3dS15TbKxnFYmVT,Q1_MSU,MSU: Michigan State University,1,0
R_2Y9PMBmrw0L0Sw2,Q1_MSU,MSU: Michigan State University,1,1
R_r1E5Xc0MjTWSW7n,Q1_MSU,MSU: Michigan State University,1,1
R_1RjA69kNovNAkzD,Q1_MSU,MSU: Michigan State University,2,0
R_cN27DPkNHBC56LL,Q1_MSU,MSU: Michigan State University,2,0
R_2wAlpvjjmd8K0eS,Q1_MSU,MSU: Michigan State University,2,1
R_6fhpRnLsB8wNdPX,Q1_MSU,MSU: Michigan State University,1,1
R_22PxzIwpRwfrFtJ,Q1_MSU,MSU: Michigan State University,0,1
R_XGKy5Z94UKaVVv3,Q1_MSU,MSU: Michigan State University,2,0
R_1OTbLE4jl1nBDpc,Q1_MSU,MSU: Michigan State University,2,1
R_28IDxZt44Axf1Tw,Q1_MSU,MSU: Michigan State University,1,1
R_8ppPRE9OhGGeHnj,Q1_MSU,MSU: Michigan State University,1,1
R_sjaZgbToUMFHrod,Q1_MSU,MSU: Michigan State University,0,1
R_1igmCniK7aDHt8m,Q1_MSU,MSU: Michigan State University,0,1
R_Xw9MBdAZhCsv8U9,Q1_MSU,MSU: Michigan State University,0,1
R_1LbM8b0DfIe2G6s,Q1_MSU,MSU: Michigan State University,1,1
R_1K0y5gWZIB3JxDh,Q1_MSU,MSU: Michigan State University,2,1
R_7QG0acT6uXxrP9L,Q1_MSU,MSU: Michigan State University,1,1
R_3plRBhu2ghjYrP3,Q1_MSU,MSU: Michigan State University,0,1
R_eRu7eQ8GMqvypz3,Q1_MSU,MSU: Michigan State University,1,1
R_T6MBSpviCVMOyFX,Q1_MSU,MSU: Michigan State University,0,1
R_33EIY6LRSaJHlNQ,Q1_MSU,MSU: Michigan State University,0,1
R_1IZ9Ja7Aufl2a3e,Q1_MSU,MSU: Michigan State University,0,1
R_3MDnChi737RGbzk,Q1_MSU,MSU: Michigan State University,1,1
R_269Lb9kCrqD0AWY,Q1_MSU,MSU: Michigan State University,1,0
R_29sTa52gLAebJlB,Q1_MSU,MSU: Michigan State University,2,0
R_2ZPsxd5X013XMws,Q1_MSU,MSU: Michigan State University,2,1
R_3enoAPZoupjTrVO,Q1_MSU,MSU: Michigan State University,0,1
R_2XpnbrNHXhg2CUZ,Q1_MSU,MSU: Michigan State University,1,1
R_3Wzh8PmxDQxJovT,Q1_MSU,MSU: Michigan State University,1,1
R_1MKTTn4moTa6MSp,Q1_MSU,MSU: Michigan State University,0,0
R_1Ih0tc47jXDJDHb,Q1_MSU,MSU: Michigan State University,2,0
R_XYA3El8nvg79uj7,Q1_MSU,MSU: Michigan State University,1,1
R_9pIMogSmMCiXy5X,Q1_MSU,MSU: Michigan State University,1,1
R_2WZleVz6a5DIA4C,Q1_MSU,MSU: Michigan State University,2,1
R_3I4w9rAEwgIjxiY,Q1_MSU,MSU: Michigan State University,2,1
R_qwO0RVBf9Tp0RWN,Q1_MSU,MSU: Michigan State University,2,0
R_3G6uh46Iydp7vuy,Q1_MSU,MSU: Michigan State University,0,1
R_1Nk9ixMjVqxeXU2,Q1_MSU,MSU: Michigan State University,2,1
R_1QmdvMRoIm0TjBn,Q1_MSU,MSU: Michigan State University,1,1
R_1QiM7hB2jSuymbn,Q1_MSU,MSU: Michigan State University,1,0
R_1F5tjJyIZCmrk6t,Q1_MSU,MSU: Michigan State University,1,1
R_ZkonjznfZJGgpod,Q1_MSU,MSU: Michigan State University,2,1
R_Uin7fHiL3TxgNbz,Q1_MSU,MSU: Michigan State University,1,0
R_12upxVjIfS4G55q,Q1_MSU,MSU: Michigan State University,2,1
R_3MF027YTNrvJazc,Q1_MSU,MSU: Michigan State University,1,0
R_3oZ31VLufaxEX7A,Q1_MSU,MSU: Michigan State University,0,1
R_3ewqESeQXPpuzRj,Q1_MSU,MSU: Michigan State University,2,1
R_1rlB4oXcQZaXgOY,Q1_MSU,MSU: Michigan State University,2,1
R_ThKlAPv27pubgl3,Q1_MSU,MSU: Michigan State University,1,0
R_3NxlVZM157vd5Ra,Q1_MSU,MSU: Michigan State University,0,1
R_2VqNDjI7kwElCK6,Q1_MSU,MSU: Michigan State University,1,0
R_10PCeM3bcUOGwQS,Q1_MSU,MSU: Michigan State University,1,1
R_33svHYtA86jo60W,Q1_MSU,MSU: Michigan State University,2,1
R_2aJ3n58HyLUJvJl,Q1_MSU,MSU: Michigan State University,2,1
R_3NI2D3almz0W2Sd,Q1_MSU,MSU: Michigan State University,2,1
R_AbMq6ua4jN2e60p,Q1_MSU,MSU: Michigan State University,1,1
R_2Et7BI3azjhgZxf,Q1_MSU,MSU: Michigan State University,1,0
R_1FyVhd0wKwONmaC,Q1_MSU,MSU: Michigan State University,0,1
R_3dRjj8bOvMYwP0x,Q1_MSU,MSU: Michigan State University,1,0
R_Dw7sTL1rqUZbOWR,Q1_MSU,MSU: Michigan State University,0,1
R_9ERa5Si65ggTpzr,Q1_MSU,MSU: Michigan State University,1,1
R_1IGjAog7cn99lri,Q1_MSU,MSU: Michigan State University,2,1
R_2tygxTeyqZjO3lS,Q1_MSU,MSU: Michigan State University,1,1
R_pN399gbn5bAqged,Q1_MSU,MSU: Michigan State University,2,0
R_3iU7TQUAB1NHeVr,Q1_MSU,MSU: Michigan State University,2,1
R_1LbC2oRNEQ1BF9L,Q1_MSU,MSU: Michigan State University,2,0
R_abH5vzrWA1pF49r,Q1_MSU,MSU: Michigan State University,2,1
R_zYwIflLAw10CQ8h,Q1_MSU,NA,2,1
R_3DbvCgmHv8gSIFT,Q1_MSU,MSU: Michigan State University,2,1
R_1nW0thp3SfUjq7O,Q1_MSU,NA,1,0
R_1LNLxrGpriTX2im,Q1_MSU,MSU: Michigan State University,2,0
R_1C8a67vAuW8O8dN,Q1_MSU,NA,2,1
R_2pQzvG3XofNaaUz,Q1_MSU,MSU: Michigan State University,1,1
R_3oC3w6Ly0TFgm7q,Q1_MSU,NA,0,1
R_29mEOnMJifyx0bf,Q1_MSU,NA,0,1
R_24eXEUuyYJ87rrG,Q1_MSU,MSU: Michigan State University,1,1
R_25GcfRTCZCOm7t0,Q1_MSU,NA,1,1
R_Zn6H4gY51KQsQdH,Q1_MSU,NA,2,1
R_2th8Tb1qUZNw5gO,Q1_MSU,NA,1,1
R_3kgZg6dI452Dehp,Q1_MSU,NA,0,1
R_28TeWtKswiZJYfu,Q1_MSU,NA,2,1
R_2uTJSD6VDtmfDT7,Q1_MSU,MSU: Michigan State University,2,1
R_3kmI3PNgsK4inTO,Q1_MSU,NA,0,1
R_6YhbxBTcCEtsG9X,Q1_ISU,ISU: Iowa State University,2,1
R_50SlQNaHHOpXoG4,Q1_ISU,ISU: Iowa State University,1,1
R_63OAgsewew6cDGV,Q1_ISU,ISU: Iowa State University,1,1
R_1nffHhuxWeDh7dn,Q1_ISU,ISU: Iowa State University,2,1
R_71iPXsUXBuyL8mj,Q1_ISU,ISU: Iowa State University,2,1
R_5DOe5TkWSncP5TG,Q1_ISU,ISU: Iowa State University,1,1
R_1nCM1MaAtQ17TFv,Q1_ISU,ISU: Iowa State University,1,1
R_1cO5hApluPuZteh,Q1_ISU,ISU: Iowa State University,0,1
R_12xU0jnFJHdtach,Q1_ISU,ISU: Iowa State University,2,1
R_6oQYw13WZX4eqml,Q1_ISU,ISU: Iowa State University,2,1
R_6d4TicFGLxTZe2O,Q1_ISU,ISU: Iowa State University,1,1
R_5rRI9fVOvUiMH61,Q1_ISU,ISU: Iowa State University,0,1
R_1dxYdvDGGAuluQV,Q1_ISU,ISU: Iowa State University,1,1
R_11ZVUpIhxWJj4Mp,Q1_ISU,ISU: Iowa State University,1,1
R_3Ebe02lVs7ybYGT,Q1_ISU,ISU: Iowa State University,1,1
R_6YETTy9BbybSaB0,Q1_ISU,ISU: Iowa State University,2,1
R_5HOzK81QMyrFikV,Q1_ISU,ISU: Iowa State University,1,1
R_3EFZ3Uhm01KKs4R,Q1_ISU,ISU: Iowa State University,1,1
R_1dAMSbaO5nGpNCw,Q1_ISU,ISU: Iowa State University,1,1
R_7uGjVY3mDTF2N9L,Q1_ISU,ISU: Iowa State University,0,1
R_56mvwl0oTATh18I,Q1_ISU,ISU: Iowa State University,1,1
R_5KlLU0wc1QD9epi,Q1_ISU,ISU: Iowa State University,2,1
R_1ps4ijvmKLlegTB,Q1_ISU,ISU: Iowa State University,1,1
R_7IpVDf0pFv5R8fT,Q1_ISU,ISU: Iowa State University,0,1
R_1p4EdzQnmAbIin1,Q1_ISU,ISU: Iowa State University,2,1
R_1iI4ZCorRDbPmdA,Q1_ISU,ISU: Iowa State University,0,1
R_636YhBEiDGbqM5H,Q1_UF,UF: University of Florida,0,1
R_6hGR6uNGDSZwxAr,Q1_UF,UF: University of Florida,1,1
R_62IWCEAZnyR705H,Q1_UF,UF: University of Florida,0,1
R_3kv17DyfHIgRYtF,Q1_UF,UF: University of Florida,0,1
R_160hCwwsijmHpkt,Q1_UF,UF: University of Florida,0,1
R_5QYQyh4jF71hykc,Q1_UF,UF: University of Florida,0,1
R_3DCLVA1ECEmNma2,Q1_UF,UF: University of Florida,1,1
R_6IaWR3NvRQAz4a9,Q1_UF,UF: University of Florida,0,1
R_6V1q5B32ZGaL0q5,Q1_UF,UF: University of Florida,0,1
R_7CN95cBkmwKLGxl,Q1_UF,UF: University of Florida,0,1
R_342LxyOwMX0Dlfz,Q1_UF,UF: University of Florida,1,1
R_3rHDSmpBALgVF5G,Q1_UF,UF: University of Florida,1,1
R_7kNWTppU6f3Ukh4,Q1_UF,UF: University of Florida,0,1
R_5NmszRi1UoV9rEO,Q1_UF,UF: University of Florida,0,1
R_3KJxdQKg3tN3sFb,Q1_UF,UF: University of Florida,0,1
R_5GRpABgIbhi7LC9,Q1_UF,UF: University of Florida,0,1
R_3O4s4IsCpqZXFZv,Q1_UF,UF: University of Florida,1,1
R_1iPEF16hgncEO70,Q1_UF,UF: University of Florida,0,1
R_3bUGDxX3qDoWgKk,Q1_UF,UF: University of Florida,0,1
R_7oNiQ8qFLGamBCk,Q1_UF,UF: University of Florida,1,1
R_7Mwi0Re5TdlKZoZ,Q1_UF,UF: University of Florida,0,1
R_5CJyUHRU9tErzvH,Q1_UF,UF: University of Florida,1,1
R_63s8SIFJQKna1WT,Q1_UF,UF: University of Florida,0,1
R_1m478MbWuaiivwa,Q1_UF,UF: University of Florida,0,1
R_6QhAtH4MLbwOG61,Q1_UF,UF: University of Florida,0,1
R_6lEo0x224UTUFK9,Q1_UF,UF: University of Florida,0,1
R_1DnggKL9BQuiyqt,Q1_UF,UF: University of Florida,1,1
R_1t2MQBJp4Fp7xcb,Q1_UF,UF: University of Florida,2,1
R_1FnC1VutDcHA24N,Q1_UF,UF: University of Florida,0,1
R_1dfZ29ui7Zj1Fl8,Q1_UF,UF: University of Florida,0,1
R_1AGakOZ0x0yAxvv,Q1_UF,UF: University of Florida,0,1
R_3AGvSeQg1p94V9l,Q1_UF,UF: University of Florida,0,1
R_6dmAv9lp9FyO5nY,Q1_UF,UF: University of Florida,0,1
R_6aFumJ8Enopwic1,Q1_UF,UF: University of Florida,0,1
R_6qDWvT3ii9b6fcD,Q1_UF,UF: University of Florida,0,1
R_531REq95FhDwn6O,Q1_UF,UF: University of Florida,1,1
R_6OE7OIl2sFKJdNs,Q1_UF,UF: University of Florida,0,1
R_1qgB3y0S1QHCz78,Q1_UF,UF: University of Florida,0,1
R_5ZkOa772yi7t7zz,Q1_UF,UF: University of Florida,1,1
R_5VxVptwuH9mXIVO,Q1_UF,UF: University of Florida,0,1
R_7RwirSjrcMyLAZo,Q1_UF,UF: University of Florida,0,1
R_7J9OeKN7idxEvsi,Q1_UF,UF: University of Florida,0,1
R_60dUorgi2r1e7jg,Q1_UF,UF: University of Florida,1,1
R_1rPsOF2KQk8TJuc,Q1_UF,UF: University of Florida,0,1
R_3h9qLkrjcyQV6x2,Q1_UF,UF: University of Florida,0,1
R_3BkrbaM7zjjess9,Q1_UF,UF: University of Florida,0,1
R_31B18BRC78DilSY,Q1_UF,UF: University of Florida,2,1
R_74kpKpdADRaiihG,Q1_UF,UF: University of Florida,0,1
R_5j0V7RMjG53rnQR,Q1_UF,UF: University of Florida,0,1
R_3eyouToC3XkRQ2V,Q1_UF,UF: University of Florida,1,1
R_6oG7WQeP45pjbSb,Q1_UF,UF: University of Florida,0,1
R_7enytx4QBFdS3nr,Q1_UF,UF: University of Florida,0,1
R_7Alk9xEXggdijip,Q1_UF,UF: University of Florida,0,1
R_3qkPOaqWxFkMLIo,Q1_UF,UF: University of Florida,0,1
R_3D5C2RNZin2GgJl,Q1_UF,UF: University of Florida,0,1
R_1ekKG7whes2mrrb,Q1_UF,UF: University of Florida,0,1
R_723UIqeNz0TIemt,Q1_UF,UF: University of Florida,0,1
R_7PtQPVcaYrGkEuH,Q1_UF,UF: University of Florida,0,1
R_2uNYnb1Bc2OHft2,Q1_UF,UF: University of Florida,1,1
R_5ilOdUytgeoI825,Q1_UF,UF: University of Florida,1,1
R_5sn8JvCUzWXLaQu,Q1_UF,UF: University of Florida,0,1
R_18LVwisGRLWjweR,Q1_UF,UF: University of Florida,0,1
R_7KRB7lCn2ouFx5L,Q1_UF,UF: University of Florida,1,1
R_7t37vm9YLN9ZLoS,Q1_UF,UF: University of Florida,0,1
R_7FKDiNbhdeDraNh,Q1_UF,UF: University of Florida,0,1
R_1Fqkqc2yDyIET2V,Q6_ISU,ISU: Iowa State University,2,2
R_3mh3M0KySPBLQnQ,Q6_ISU,ISU: Iowa State University,0,2
R_1CVmDIG3iS6vXPA,Q6_ISU,ISU: Iowa State University,2,2
R_69nWVZUYdKQ43oH,Q6_ISU,ISU: Iowa State University,1,2
R_6prA2VRrJghe0BX,Q6_ISU,ISU: Iowa State University,2,2
R_7pR4y7KabIKNoDk,Q6_ISU,ISU: Iowa State University,2,2
R_52256p43h3NslzP,Q6_ISU,ISU: Iowa State University,1,2
R_3wNP9ZdOMH2f6E2,Q6_ISU,ISU: Iowa State University,2,2
R_3kqXw2uhrubVuE1,Q6_ISU,ISU: Iowa State University,2,2
R_7PoP0Z8uOQNx3zW,Q6_ISU,ISU: Iowa State University,2,2
R_62YpOxcPLag0Uc0,Q6_ISU,ISU: Iowa State University,1,2
R_1s6zyGGxSvJrVdO,Q6_ISU,ISU: Iowa State University,2,2
R_52rAfxfgNoVeNe9,Q6_ISU,ISU: Iowa State University,2,2
R_7rTQctawAkEuglw,Q6_ISU,ISU: Iowa State University,2,2
R_7Ehg63O79xBb10j,Q6_ISU,ISU: Iowa State University,0,2
R_5xEqZ3GaAnxpfBl,Q3_ALL,MSU: Michigan State University,0,1
R_6ndxE7Msqqe2RAb,Q3_ALL,MSU: Michigan State University,0,1
R_59sitB0lfvbkTPq,Q3_ALL,MSU: Michigan State University,1,1
R_1D5ykGsjLM2zPoK,Q3_ALL,MSU: Michigan State University,1,1
R_7L07kvdDUKGKu0T,Q3_ALL,MSU: Michigan State University,0,1
R_7C3i7zkSjslMGqU,Q3_ALL,MSU: Michigan State University,0,1
R_65o5jbHfmOSs5Gh,Q3_ALL,MSU: Michigan State University,1,1
R_1aahIVwj0WRCdZj,Q3_ALL,MSU: Michigan State University,0,1
R_31pnpcAaM1x0eKp,Q3_ALL,MSU: Michigan State University,1,1
R_1xKKVjOvxfOZaQG,Q3_ALL,MSU: Michigan State University,1,1
R_5jJI8XrshZvZqn5,Q3_ALL,MSU: Michigan State University,1,1
R_5cHvMoBk4OCT4S5,Q3_ALL,MSU: Michigan State University,1,1
R_6gNoxqardlH7Sj8,Q3_ALL,MSU: Michigan State University,0,1
R_6jN80wZeBYgovYe,Q3_ALL,MSU: Michigan State University,0,1
R_59kWAd9JwwJBQaJ,Q3_ALL,MSU: Michigan State University,0,1
R_710zDNzz7JN9akF,Q3_ALL,MSU: Michigan State University,1,1
R_3HUOGEyIBBuEBJT,Q3_ALL,MSU: Michigan State University,0,1
R_6VDUng2ENjpLLNl,Q3_ALL,MSU: Michigan State University,1,1
R_3NylhurQUL3JmSh,Q3_ALL,MSU: Michigan State University,0,1
R_3KUPyKRx5N3X2vf,Q3_ALL,MSU: Michigan State University,1,1
R_5krhJbEMCIiMGhH,Q3_ALL,MSU: Michigan State University,0,1
R_5qE0Q7UgYvs77ua,Q3_ALL,UF: University of Florida,1,1
R_1P5dWG4QNoEBaGC,Q3_ALL,MSU: Michigan State University,1,1
R_6tKk9F3oQC4avFd,Q3_ALL,MSU: Michigan State University,0,1
R_74u9IX99crNm8bj,Q3_ALL,MSU: Michigan State University,1,1
R_30GjRdB4GB82Wyt,Q3_ALL,MSU: Michigan State University,0,1
R_7IsWd9V3L79rNtM,Q3_ALL,MSU: Michigan State University,0,1
R_79nx23ouy8cpQSO,Q3_ALL,MSU: Michigan State University,2,1
R_5H5FW4LsGnRFjlF,Q3_ALL,MSU: Michigan State University,0,1
R_6nlhrpn1ggn85UZ,Q3_ALL,MSU: Michigan State University,0,1
R_15tgliPnM4gHAoY,Q3_ALL,MSU: Michigan State University,0,1
R_7z03pH0BIQHN8yd,Q3_ALL,MSU: Michigan State University,0,1
R_3L3AEMj11nwHSOl,Q3_ALL,MSU: Michigan State University,1,1
R_7nCcHiHD0d4AlcN,Q3_ALL,MSU: Michigan State University,0,1
R_6LniLKih2pVcbSB,Q3_ALL,MSU: Michigan State University,0,1
R_51iZ0Le1Z0L87TQ,Q3_ALL,PSU: Penn State University,1,1
R_1Ei4vJjelpmHzZB,Q3_ALL,MSU: Michigan State University,1,1
R_1VoVxmJJVJM0qxb,Q3_ALL,MSU: Michigan State University,0,1
R_7xsVvGAutLTSPzH,Q3_ALL,MSU: Michigan State University,1,1
R_71NUrVOfmKPNytg,Q3_ALL,MSU: Michigan State University,0,1
R_7outVbSMMYT7lut,Q3_ALL,MSU: Michigan State University,1,1
R_3m9SnNLPSdyThF8,Q3_ALL,MSU: Michigan State University,1,1
R_7GfByeqO6EQHvG2,Q3_ALL,MSU: Michigan State University,1,1
R_19Mv64JQhEMtsQN,Q3_ALL,MSU: Michigan State University,0,1
R_7noWAEQbkldvo0b,Q3_ALL,MSU: Michigan State University,0,1
R_37HWJz5iqvFkzyV,Q3_ALL,MSU: Michigan State University,0,1
R_6kzGQcGpzJgH0dE,Q3_ALL,MSU: Michigan State University,1,1
R_3xXLT9ZH0HIugdU,Q3_ALL,MSU: Michigan State University,1,1
R_6rTD2OyU4PLjq93,Q3_ALL,MSU: Michigan State University,1,1
R_5nP05M0FqRxSDvI,Q3_ALL,MSU: Michigan State University,1,1
R_1dih85jhhenkgoy,Q3_ALL,MSU: Michigan State University,1,1
R_3VJg5YdO3JrxqMG,Q3_ALL,MSU: Michigan State University,0,1
R_71mwRAtx11QESAR,Q3_ALL,MSU: Michigan State University,0,1
R_54YqlfnyBkqEusN,Q3_ALL,MSU: Michigan State University,0,1
R_73bH1Zf9Y3SE5y1,Q3_ALL,MSU: Michigan State University,0,1
R_7nrpunqmNHom2ZN,Q3_ALL,MSU: Michigan State University,0,1
R_70TcxXedsoKJkLT,Q3_ALL,MSU: Michigan State University,1,1
R_5QQX6rIy9DFEagF,Q3_ALL,MSU: Michigan State University,0,1
R_1uV5vzgun13TmY2,Q3_ALL,MSU: Michigan State University,1,1
R_6AHybb8XSCJJrbz,Q3_ALL,MSU: Michigan State University,1,1
R_1EAWJJiT93y2Frq,Q3_ALL,MSU: Michigan State University,1,1
R_3wda0E40quBfMvE,Q3_ALL,MSU: Michigan State University,0,1
R_3AMtqyEuPXdX7xs,Q3_ALL,MSU: Michigan State University,0,1
R_5pzjEpsRPXjR9sG,Q3_ALL,MSU: Michigan State University,1,1
R_78TWR7CqeVgaqSj,Q3_ALL,MSU: Michigan State University,1,1
R_6W03wtTJOZRHL21,Q3_ALL,MSU: Michigan State University,1,1
R_6n5Tnrqpw7IR2Ul,Q3_ALL,MSU: Michigan State University,1,1
R_3FPTcHeX4pjEPji,Q3_ALL,Other university:,0,1
R_7DnFcu3yGm6yBre,Q3_ALL,MSU: Michigan State University,0,1
R_3OGUn3HcE7A0v2V,Q3_ALL,MSU: Michigan State University,0,1
R_5P0FkHMXle1DBp4,Q3_ALL,MSU: Michigan State University,1,1
R_5TSL1XRYUMIcUIy,Q3_ALL,MSU: Michigan State University,0,1
R_32LUezXhxtcXTOH,Q3_ALL,MSU: Michigan State University,0,1
R_6jffragraj0lMM5,Q3_ALL,MSU: Michigan State University,0,1
R_3ZCiLsjERvdkDXr,Q3_ALL,MSU: Michigan State University,1,1
R_5Oa25rpCivqM8Mh,Q3_ALL,MSU: Michigan State University,0,1
R_5htqGReAWRF4OI0,Q3_ALL,MSU: Michigan State University,1,1
R_70NkjaYQwjgZcDQ,Q3_ALL,MSU: Michigan State University,1,1
R_6hNeq9XdSZqR1e0,Q3_ALL,MSU: Michigan State University,1,1
R_3f8rVYlFCdjLh0R,Q3_ALL,NA,0,1
R_3xvCAqjn7LwAUed,Q3_ALL,NA,0,1
R_5zdOk2GVqa1sLh6,Q3_ALL,NA,0,1
R_1f2bHOEmamv6e67,Q3_ALL,NA,1,1
R_3uUoZa0AM6CMYMV,Q3_ALL,UF: University of Florida,1,1
R_7EiDjff7hcg7kn7,Q3_ALL,UF: University of Florida,1,1
R_1DAuexjFli8Z0mX,Q3_ALL,UF: University of Florida,1,1
R_3qJAfbPfw1NzD51,Q3_ALL,UF: University of Florida,1,1
R_3emnyFl097T8eZ3,Q3_ALL,ISU: Iowa State University,1,1
R_1EgonFTrtZqvWtP,Q3_ALL,UF: University of Florida,1,1
R_5a5XFVqRFCQ4Xzb,Q3_ALL,UF: University of Florida,1,1
R_1yfoODGRm9vs3wR,Q3_ALL,UF: University of Florida,1,1
R_5yLZdu3BBizv6jD,Q3_ALL,ISU: Iowa State University,2,1
R_5plLQNpNJNuWBNq,Q3_ALL,ISU: Iowa State University,1,1
R_8JfKA6KwxMpVloE,Q3_ALL,UF: University of Florida,1,1
R_3ktAU6E0ZBE6T3p,Q3_ALL,UF: University of Florida,1,1
R_3G2f22XYnow0vm1,Q3_ALL,UF: University of Florida,1,1
R_5zcmd3sf796gqtz,Q3_ALL,UF: University of Florida,1,1
R_6pnHobQ0PPqp6A2,Q3_ALL,UF: University of Florida,1,1
R_3NaxH55W3u6fdKB,Q3_ALL,UF: University of Florida,0,1
R_3Gy02Pnu7yzpZdF,Q3_ALL,UF: University of Florida,1,1
R_6ayHNJTZSfFZ9M5,Q3_ALL,UF: University of Florida,1,1
R_535bi99VS6TByTL,Q3_ALL,ISU: Iowa State University,1,1
R_3PkdAFoTsciKyhX,Q3_ALL,UF: University of Florida,0,1
R_3NWkeD9fqUu8jcC,Q3_ALL,UF: University of Florida,1,1
R_32AqJNYXsayC4Eq,Q3_ALL,UF: University of Florida,1,1
R_5dWLuv5rHIxaJGN,Q3_ALL,ISU: Iowa State University,1,1
R_1JxsGBtD0MNFzdg,Q3_ALL,UF: University of Florida,1,1
R_8hzuev9qOdp3bJA,Q3_ALL,ISU: Iowa State University,2,1
R_79jrzKxbh2fUkqh,Q3_ALL,UF: University of Florida,1,1
R_32JG0Rfd2kFyIsm,Q3_ALL,ISU: Iowa State University,2,1
R_70PNHBUrjsrShYQ,Q3_ALL,UF: University of Florida,1,1
R_3ay1ICYhBPXeIic,Q3_ALL,UF: University of Florida,2,1
R_7dSbOyrewjrumo9,Q3_ALL,UF: University of Florida,1,1
R_3veSnCK7EbrN1FP,Q3_ALL,UF: University of Florida,1,1
R_1TSKcTxOSDBe6wt,Q3_ALL,UF: University of Florida,1,1
R_5lQg0KYFoYxKvAS,Q3_ALL,UF: University of Florida,1,1
R_19bP9Mfhzah9nAS,Q3_ALL,UF: University of Florida,1,1
R_3dUyPpUEjsCydIB,Q3_ALL,UF: University of Florida,1,1
R_79tDNgzAH683NKt,Q3_ALL,UF: University of Florida,1,1
R_1u46nYdMxIcbEZ3,Q3_ALL,UF: University of Florida,1,1
R_5CZj1923uDwLfpk,Q3_ALL,UF: University of Florida,1,1
R_3GCDokSKXmSl4jL,Q3_ALL,UF: University of Florida,1,1
R_5qjZnIbEndO8BGR,Q3_ALL,ISU: Iowa State University,1,1
R_3PiKvRraQW9LGwp,Q3_ALL,UF: University of Florida,1,1
R_5fkZ1nqXLu9s5tf,Q3_ALL,UF: University of Florida,2,1
R_5vC8ZwRfKXli4BH,Q3_ALL,UF: University of Florida,1,1
